household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region_code,zone_code,woreda_code,is_rural
7110100201072,47.0,ORANGES,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,11,1,1
7110100201072,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,6.0,7.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4,7,11,1,1
7110100201072,84.0,AVOCADOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,11,1,1
7110100201105,6.0,SORGHUM,field_crop,50.0,0.0,0.0,0.0,0.0,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,,4.0,,0.0,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,,6,7,11,1,1
7110100201105,6.0,,,,,,,,,,1.0,,,2.0,2.0,2.0,1.0,9.0,5.0,0.0,950.0,24.0,5.0,0.0,750.0,,,100.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201105,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201105,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,4.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,6,7,11,1,1
7110100201105,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,6.0,2.0,3.0,7.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6,7,11,1,1
7110100201105,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201105,75.0,GESHO,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201138,6.0,SORGHUM,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,6.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,3,7,11,1,1
7110100201138,39.0,TUMERIC,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,6.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3,7,11,1,1
7110100201138,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,10.0,11.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3,7,11,1,1
7110100201171,6.0,SORGHUM,field_crop,85.0,15.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6,7,11,1,1
7110100201171,6.0,,,,,,,,,,1.0,,,2.0,2.0,2.0,1.0,8.0,5.0,1.0,0.0,23.0,5.0,0.0,960.0,,,100.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201171,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,0.0,,0.0,,6.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6,7,11,1,1
7110100201171,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6,7,11,1,1
7110100201171,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201204,6.0,SORGHUM,field_crop,80.0,5.0,15.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,6.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,3,7,11,1,1
7110100201204,47.0,ORANGES,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3,7,11,1,1
7110100201204,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3,7,11,1,1
7110100201204,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,6.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,2.0,,3,7,11,1,1
7110100201204,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3,7,11,1,1
7110100201204,,,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,11,1,1
7110100201270,6.0,SORGHUM,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,1,1
7110100201270,12.0,HARICOT BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,1,1
7110100201270,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,11,1,1
7110100201270,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,11,1,1
7110100201270,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,1,1
7110100201270,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,11,1,1
7110100201270,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,5.0,,3,7,11,1,1
7110100201270,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,13.0,14.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,3,7,11,1,1
7110100201270,76.0,SUGAR CANE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,1,1
7110100201303,6.0,SORGHUM,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6,7,11,1,1
7110100201303,6.0,,,,,,,,,,1.0,,,2.0,2.0,2.0,1.0,8.0,5.0,0.0,750.0,23.0,5.0,0.0,570.0,,,300.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201303,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201303,48.0,PAPAYA,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,1,1
7110100201303,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6,7,11,1,1
7110100201303,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,10.0,9.0,2.0,1.0,6.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,3.0,6.0,1.0,6.0,1.0,6.0,,,,,,,,,,5.0,,6,7,11,1,1
7110100201303,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,2.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,6,7,11,1,1
7110100201303,84.0,AVOCADOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6,7,11,1,1
7110301302003,33.0,CARDAMON,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302003,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302003,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302003,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,6.0,3.0,5.0,7.0,2.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,3,7,11,3,1
7110301302003,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,31.0,11.0,6.0,14.0,14.0,8.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,6.0,,3,7,11,3,1
7110301302003,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,7.0,3.0,4.0,7.0,2.0,2.0,6.0,4.0,4.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,3.0,,3,7,11,3,1
7110301302003,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,3.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,3,7,11,3,1
7110301302003,76.0,SUGAR CANE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,2.0,4.0,7.0,3.0,2.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,3,7,11,3,1
7110301302003,,,field_crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,11,3,1
7110301302017,2.0,MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302017,33.0,CARDAMON,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302017,42.0,BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,2.0,,5,7,11,3,1
7110301302017,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302017,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,28.0,11.0,6.0,6.0,12.0,4.0,3.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,6.0,,5,7,11,3,1
7110301302017,71.0,CHAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,1.0,,5,7,11,3,1
7110301302017,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0,9.0,6.0,8.0,19.0,6.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,6.0,,5,7,11,3,1
7110301302017,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,5,7,11,3,1
7110301302017,,,field_crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,11,3,1
7110301302024,33.0,CARDAMON,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,4.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302024,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302024,42.0,BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302024,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,5.0,3.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,3,7,11,3,1
7110301302024,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,19.0,7.0,4.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,3,7,11,3,1
7110301302024,71.0,CHAT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,3,7,11,3,1
7110301302024,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,4.0,3.0,2.0,5.0,2.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,3,7,11,3,1
7110301302024,74.0,ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,1.0,,3,7,11,3,1
7110301302024,,,field_crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,11,3,1
7110301302038,33.0,CARDAMON,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,7,11,3,1
7110301302038,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,7,11,3,1
7110301302038,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,3.0,2.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,1,7,11,3,1
7110301302038,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,3.0,2.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,1,7,11,3,1
7110301302038,72.0,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,6.0,3.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,2.0,0.0,,,0.0,,,0.0,,,3.0,,1,7,11,3,1
7110301302038,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,7,11,3,1
7110301302038,81.0,RUE,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,7,11,3,1
7110301302038,,,field_crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,11,3,1
7110301302045,2.0,MAIZE,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302045,33.0,CARDAMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302045,42.0,BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302045,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,2.0,1.0,4.0,5.0,1.0,2.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302045,64.0,GODERE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5,7,11,3,1
7110301302045,71.0,CHAT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5,7,11,3,1
7110301302045,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,6.0,6.0,8.0,16.0,5.0,6.0,8.0,6.0,3.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,9.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,5,7,11,3,1
7110301302045,74.0,ENSET,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1.0,2.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302045,76.0,SUGAR CANE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,7,11,3,1
7110301302066,33.0,CARDAMON,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,3.0,2.0,4.0,6.0,4.0,2.0,3.0,1.0,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5,7,11,3,1
7110301302066,42.0,BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5,7,11,3,1
7110301302066,56.0,KALE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,11,3,1
